cluster,instance,timestamp,cpu_usage_percentage
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 14:49:00,20.19
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 14:50:00,21.73
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 14:51:00,14.78
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 14:52:00,19.0
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 14:53:00,24.17
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 14:54:00,11.94
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 14:55:00,24.18
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 14:56:00,17.76
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 14:57:00,4.98
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 14:58:00,0.74
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 14:59:00,10.88
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 15:00:00,16.4
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 15:01:00,25.19
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 15:02:00,3.82
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 15:03:00,24.01
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 15:04:00,25.89
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 15:05:00,4.52
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 15:06:00,25.55
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 15:07:00,29.74
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 15:08:00,21.81
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 15:09:00,23.54
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 15:10:00,29.83
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 15:11:00,18.16
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 15:12:00,62.03
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 15:13:00,25.13
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 15:14:00,18.43
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 15:15:00,17.44
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 15:16:00,7.61
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 15:17:00,22.69
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 15:18:00,2.45
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 15:19:00,27.73
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 15:20:00,9.77
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 15:21:00,3.83
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 15:22:00,13.27
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 15:23:00,1.27
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 15:24:00,20.54
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 15:25:00,27.08
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 15:26:00,87.78
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 15:27:00,3.82
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 15:28:00,100.7
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 15:29:00,24.4
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 15:30:00,27.73
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 15:31:00,13.82
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 15:32:00,14.97
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 15:33:00,9.55
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 15:34:00,26.83
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 15:35:00,19.35
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 15:36:00,8.65
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 15:37:00,8.96
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 15:38:00,26.74
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 15:39:00,0.41
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 15:40:00,9.68
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 15:41:00,16.63
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 15:42:00,4.45
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 15:43:00,2.76
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 15:44:00,24.46
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 15:45:00,26.83
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 15:46:00,24.71
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 15:47:00,26.96
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 15:48:00,16.59
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 15:49:00,24.37
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 15:50:00,11.52
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 15:51:00,99.03
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 15:52:00,29.67
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 15:53:00,6.77
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 15:54:00,11.7
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 15:55:00,14.4
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 15:56:00,4.14
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 15:57:00,2.43
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 15:58:00,24.89
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 15:59:00,29.3
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 16:00:00,12.14
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 16:01:00,2.63
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 16:02:00,1.97
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 16:03:00,26.74
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 16:04:00,13.91
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 16:05:00,9.6
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 16:06:00,14.29
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 16:07:00,9.55
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 16:08:00,60.36
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 16:09:00,25.79
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 16:10:00,17.77
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 16:11:00,20.84
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 16:12:00,10.94
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 16:13:00,22.16
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 16:14:00,20.0
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 16:15:00,3.59
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 16:16:00,17.18
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 16:17:00,7.7
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 16:18:00,24.12
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 16:19:00,12.78
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 16:20:00,29.84
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 16:21:00,2.78
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 16:22:00,23.41
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 16:23:00,20.21
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 16:24:00,23.02
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 16:25:00,9.23
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 16:26:00,14.76
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 16:27:00,23.9
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 16:28:00,6.98
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 16:29:00,6.78
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 16:30:00,16.53
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 16:31:00,15.71
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 16:32:00,8.47
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 16:33:00,8.94
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 16:34:00,8.34
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 16:35:00,23.15
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 16:36:00,19.56
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 16:37:00,24.97
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 16:38:00,29.26
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 16:39:00,14.22
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 16:40:00,2.0
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 16:41:00,1.44
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 16:42:00,8.87
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 16:43:00,27.98
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 16:44:00,15.7
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 16:45:00,8.15
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 16:46:00,11.98
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 16:47:00,17.96
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 16:48:00,19.59
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 16:49:00,4.62
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 16:50:00,29.31
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 16:51:00,16.34
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 16:52:00,4.07
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 16:53:00,26.81
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 16:54:00,2.24
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 16:55:00,11.49
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 16:56:00,19.48
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 16:57:00,21.01
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 16:58:00,23.11
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 16:59:00,10.12
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 17:00:00,28.25
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 17:01:00,15.89
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 17:02:00,21.97
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 17:03:00,27.72
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 17:04:00,29.26
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 17:05:00,25.0
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 17:06:00,9.09
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 17:07:00,29.0
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 17:08:00,18.84
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 17:09:00,41.31
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 17:10:00,20.28
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 17:11:00,9.22
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 17:12:00,11.1
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 17:13:00,16.51
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 17:14:00,23.7
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 17:15:00,9.54
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 17:16:00,17.39
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 17:17:00,10.37
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 17:18:00,24.47
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 17:19:00,14.0
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 17:20:00,2.3
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 17:21:00,4.98
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 17:22:00,1.83
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 17:23:00,14.98
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 17:24:00,3.19
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 17:25:00,3.42
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 17:26:00,28.23
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 17:27:00,26.18
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 17:28:00,13.56
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 17:29:00,29.57
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 17:30:00,0.01
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 17:31:00,18.42
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 17:32:00,40.38
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 17:33:00,13.72
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 17:34:00,11.91
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 17:35:00,13.66
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 17:36:00,12.45
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 17:37:00,21.91
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 17:38:00,4.06
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 17:39:00,5.93
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 17:40:00,5.42
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 17:41:00,7.87
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 17:42:00,9.31
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 17:43:00,3.34
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 17:44:00,26.05
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 17:45:00,8.92
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 17:46:00,4.88
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 17:47:00,20.27
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 17:48:00,1.14
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 17:49:00,18.6
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 17:50:00,20.95
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 17:51:00,6.45
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 17:52:00,1.26
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 17:53:00,10.91
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 17:54:00,2.96
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 17:55:00,56.59
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 17:56:00,7.63
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 17:57:00,8.86
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 17:58:00,15.9
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 17:59:00,20.35
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 18:00:00,17.78
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 18:01:00,4.45
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 18:02:00,5.16
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 18:03:00,26.36
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 18:04:00,16.75
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 18:05:00,26.1
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 18:06:00,11.15
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 18:07:00,18.43
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 18:08:00,15.71
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 18:09:00,9.57
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 18:10:00,14.1
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 18:11:00,15.07
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 18:12:00,6.02
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 18:13:00,88.5
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 18:14:00,23.74
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 18:15:00,27.47
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 18:16:00,10.79
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 18:17:00,9.21
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 18:18:00,5.86
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 18:19:00,20.35
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 18:20:00,9.69
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 18:21:00,29.63
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 18:22:00,9.77
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 18:23:00,11.82
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 18:24:00,18.1
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 18:25:00,24.05
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 18:26:00,14.09
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 18:27:00,12.68
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 18:28:00,29.87
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 18:29:00,0.31
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 18:30:00,132.74
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 18:31:00,4.47
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 18:32:00,23.58
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 18:33:00,18.54
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 18:34:00,10.26
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 18:35:00,26.22
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 18:36:00,0.39
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 18:37:00,6.8
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 18:38:00,17.01
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 18:39:00,10.55
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 18:40:00,18.31
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 18:41:00,0.72
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 18:42:00,3.49
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 18:43:00,108.22
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 18:44:00,5.68
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 18:45:00,13.78
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 18:46:00,22.56
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 18:47:00,27.17
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 18:48:00,25.06
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 18:49:00,5.91
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 18:50:00,13.23
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 18:51:00,121.77
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 18:52:00,7.93
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 18:53:00,15.11
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 18:54:00,1.49
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 18:55:00,6.55
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 18:56:00,28.06
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 18:57:00,13.98
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 18:58:00,13.36
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 18:59:00,0.44
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 19:00:00,91.47
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 19:01:00,25.99
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 19:02:00,4.94
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 19:03:00,12.45
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 19:04:00,0.43
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 19:05:00,14.35
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 19:06:00,0.63
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 19:07:00,24.59
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 19:08:00,124.76
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 19:09:00,23.63
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 19:10:00,8.5
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 19:11:00,25.12
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 19:12:00,16.29
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 19:13:00,11.21
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 19:14:00,18.76
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 19:15:00,0.37
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 19:16:00,4.29
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 19:17:00,22.27
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 19:18:00,7.32
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 19:19:00,17.94
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 19:20:00,11.55
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 19:21:00,25.64
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 19:22:00,28.57
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 19:23:00,26.51
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 19:24:00,8.12
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 19:25:00,5.82
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 19:26:00,14.23
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 19:27:00,0.22
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 19:28:00,0.77
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 19:29:00,16.6
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 19:30:00,15.61
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 19:31:00,29.84
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 19:32:00,6.06
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 19:33:00,7.74
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 19:34:00,3.41
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 19:35:00,27.53
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 19:36:00,67.95
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 19:37:00,24.67
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 19:38:00,27.08
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 19:39:00,15.75
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 19:40:00,13.54
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 19:41:00,9.91
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 19:42:00,17.68
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 19:43:00,13.63
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 19:44:00,13.55
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 19:45:00,28.11
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 19:46:00,29.52
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 19:47:00,23.89
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 19:48:00,22.7
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 19:49:00,20.42
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 19:50:00,4.98
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-03 19:51:00,1.77
